	RR	Timestamp	SensorContact	errorEstimate	blockerBit	
12524	789	1,62539E+12	-1	-1	-1	0
12525	762	1,62539E+12	-1	-1	-1	990
12526	754	1,62539E+12	-1	-1	-1	991
12527	759	1,62539E+12	-1	-1	-1	988
12528	760	1,62539E+12	-1	-1	-1	994
12529	743	1,62539E+12	-1	-1	-1	0
12530	727	1,62539E+12	-1	-1	-1	987
12531	755	1,62539E+12	-1	-1	-1	990
12532	794	1,62539E+12	-1	-1	-1	990
12533	804	1,62539E+12	-1	-1	-1	0
12534	815	1,62539E+12	-1	-1	-1	990
12535	787	1,62539E+12	-1	-1	-1	989
12536	750	1,62539E+12	-1	-1	-1	990
12537	732	1,62539E+12	-1	-1	-1	0
12538	701	1,62539E+12	-1	-1	-1	992
12539	685	1,62539E+12	-1	-1	-1	1978
12540	700	1,62539E+12	-1	-1	-1	55
12541	674	1,62539E+12	-1	-1	-1	0
12542	710	1,62539E+12	-1	-1	-1	936
12543	716	1,62539E+12	-1	-1	-1	1980
12544	756	1,62539E+12	-1	-1	-1	0
12545	756	1,62539E+12	-1	-1	-1	53
12546	748	1,62539E+12	-1	-1	-1	936
12547	754	1,62539E+12	-1	-1	-1	990
12548	744	1,62539E+12	-1	-1	-1	0
12549	730	1,62539E+12	-1	-1	-1	990
12550	747	1,62539E+12	-1	-1	-1	994
12551	727	1,62539E+12	-1	-1	-1	1982
12552	715	1,62539E+12	-1	-1	-1	0
12553	728	1,62539E+12	-1	-1	-1	116
12554	742	1,62539E+12	-1	-1	-1	873
12555	709	1,62539E+12	-1	-1	-1	0
12556	759	1,62539E+12	-1	-1	-1	1976
12557	713	1,62539E+12	-1	-1	-1	64
12558	743	1,62539E+12	-1	-1	-1	925
12559	755	1,62539E+12	-1	-1	-1	0
12560	740	1,62539E+12	-1	-1	-1	1981
12561	745	1,62539E+12	-1	-1	-1	59
12562	754	1,62539E+12	-1	-1	-1	930
12563	720	1,62539E+12	-1	-1	-1	0
12564	714	1,62539E+12	-1	-1	-1	1980
12565	736	1,62539E+12	-1	-1	-1	55
12566	727	1,62539E+12	-1	-1	-1	935
12567	737	1,62539E+12	-1	-1	-1	0
12568	749	1,62539E+12	-1	-1	-1	1984
12569	731	1,62539E+12	-1	-1	-1	56
12570	736	1,62539E+12	-1	-1	-1	930
12571	733	1,62539E+12	-1	-1	-1	0
12572	719	1,62539E+12	-1	-1	-1	1983
12573	713	1,62539E+12	-1	-1	-1	57
12574	729	1,62539E+12	-1	-1	-1	0
12575	681	1,62539E+12	-1	-1	-1	930
12576	710	1,62539E+12	-1	-1	-1	990
12577	717	1,62539E+12	-1	-1	-1	990
12578	709	1,62539E+12	-1	-1	-1	0
12579	725	1,62539E+12	-1	-1	-1	990
12580	721	1,62539E+12	-1	-1	-1	990
12581	717	1,62539E+12	-1	-1	-1	0
12582	756	1,62539E+12	-1	-1	-1	990
12583	754	1,62539E+12	-1	-1	-1	990
12584	736	1,62539E+12	-1	-1	-1	990
12585	765	1,62539E+12	-1	-1	-1	0
12586	776	1,62539E+12	-1	-1	-1	991
12587	755	1,62539E+12	-1	-1	-1	989
12588	761	1,62539E+12	-1	-1	-1	990
12589	744	1,62539E+12	-1	-1	-1	0
12590	739	1,62539E+12	-1	-1	-1	990
12591	721	1,62539E+12	-1	-1	-1	994
12592	708	1,62539E+12	-1	-1	-1	987
12593	714	1,62539E+12	-1	-1	-1	0
12594	710	1,62539E+12	-1	-1	-1	989
12595	709	1,62539E+12	-1	-1	-1	991
12596	715	1,62539E+12	-1	-1	-1	989
12597	723	1,62539E+12	-1	-1	-1	0
12598	723	1,62539E+12	-1	-1	-1	990
12599	745	1,62539E+12	-1	-1	-1	990
12600	769	1,62539E+12	-1	-1	-1	0
12601	751	1,62539E+12	-1	-1	-1	990
12602	759	1,62539E+12	-1	-1	-1	990
12603	764	1,62539E+12	-1	-1	-1	990
12604	744	1,62539E+12	-1	-1	-1	990
12605	766	1,62539E+12	-1	-1	-1	0
12606	746	1,62539E+12	-1	-1	-1	993
12607	711	1,62539E+12	-1	-1	-1	986
12608	744	1,62539E+12	-1	-1	-1	0
12609	751	1,62539E+12	-1	-1	-1	991
12610	736	1,62539E+12	-1	-1	-1	990
12611	746	1,62539E+12	-1	-1	-1	990
12612	751	1,62539E+12	-1	-1	-1	0
12613	767	1,62539E+12	-1	-1	-1	990
12614	757	1,62539E+12	-1	-1	-1	990
12615	767	1,62539E+12	-1	-1	-1	990
12616	757	1,62539E+12	-1	-1	-1	991
12617	741	1,62539E+12	-1	-1	-1	0
12618	757	1,62539E+12	-1	-1	-1	1979
12619	766	1,62539E+12	-1	-1	-1	989
12620	739	1,62539E+12	-1	-1	-1	991
12621	756	1,62539E+12	-1	-1	-1	0
12622	765	1,62539E+12	-1	-1	-1	991
12623	746	1,62539E+12	-1	-1	-1	1979
12624	702	1,62539E+12	-1	-1	-1	0
12625	706	1,62539E+12	-1	-1	-1	59
12626	687	1,62539E+12	-1	-1	-1	931
12627	692	1,62539E+12	-1	-1	-1	1980
12628	685	1,62539E+12	-1	-1	-1	0
12629	689	1,62539E+12	-1	-1	-1	56
12630	682	1,62539E+12	-1	-1	-1	933
12631	690	1,62539E+12	-1	-1	-1	0
12632	698	1,62539E+12	-1	-1	-1	990
12633	701	1,62539E+12	-1	-1	-1	990
12634	727	1,62539E+12	-1	-1	-1	0
12635	758	1,62539E+12	-1	-1	-1	991
12636	753	1,62539E+12	-1	-1	-1	1980
12637	753	1,62539E+12	-1	-1	-1	54
12638	743	1,62539E+12	-1	-1	-1	0
12639	706	1,62539E+12	-1	-1	-1	935
12640	718	1,62539E+12	-1	-1	-1	991
12641	696	1,62539E+12	-1	-1	-1	989
12642	705	1,62539E+12	-1	-1	-1	0
12643	713	1,62539E+12	-1	-1	-1	991
12644	705	1,62539E+12	-1	-1	-1	989
12645	745	1,62539E+12	-1	-1	-1	0
12646	764	1,62539E+12	-1	-1	-1	991
12647	763	1,62539E+12	-1	-1	-1	990
12648	790	1,62539E+12	-1	-1	-1	990
12649	768	1,62539E+12	-1	-1	-1	990
12650	777	1,62539E+12	-1	-1	-1	0
12651	786	1,62539E+12	-1	-1	-1	989
12652	759	1,62539E+12	-1	-1	-1	991
12653	770	1,62539E+12	-1	-1	-1	989
12654	749	1,62539E+12	-1	-1	-1	0
12655	739	1,62539E+12	-1	-1	-1	990
12656	746	1,62539E+12	-1	-1	-1	990
12657	753	1,62539E+12	-1	-1	-1	990
12658	746	1,62539E+12	-1	-1	-1	0
12659	742	1,62539E+12	-1	-1	-1	991
12660	749	1,62539E+12	-1	-1	-1	989
12661	751	1,62539E+12	-1	-1	-1	990
12662	756	1,62539E+12	-1	-1	-1	0
12663	758	1,62539E+12	-1	-1	-1	990
12664	751	1,62539E+12	-1	-1	-1	991
12665	754	1,62539E+12	-1	-1	-1	989
12666	764	1,62539E+12	-1	-1	-1	0
12667	753	1,62539E+12	-1	-1	-1	989
12668	786	1,62539E+12	-1	-1	-1	992
12669	766	1,62539E+12	-1	-1	-1	990
12670	743	1,62539E+12	-1	-1	-1	0
12671	750	1,62539E+12	-1	-1	-1	989
12672	751	1,62539E+12	-1	-1	-1	990
12673	750	1,62539E+12	-1	-1	-1	990
12674	733	1,62539E+12	-1	-1	-1	0
12675	768	1,62539E+12	-1	-1	-1	991
12676	750	1,62539E+12	-1	-1	-1	993
12677	714	1,62539E+12	-1	-1	-1	986
12678	733	1,62539E+12	-1	-1	-1	0
12679	718	1,62539E+12	-1	-1	-1	991
12680	713	1,62539E+12	-1	-1	-1	989
12681	705	1,62539E+12	-1	-1	-1	990
12682	695	1,62539E+12	-1	-1	-1	0
12683	692	1,62539E+12	-1	-1	-1	990
12684	698	1,62539E+12	-1	-1	-1	994
12685	712	1,62539E+12	-1	-1	-1	0
12686	714	1,62539E+12	-1	-1	-1	987
12687	719	1,62539E+12	-1	-1	-1	989
12688	731	1,62539E+12	-1	-1	-1	990
12689	735	1,62539E+12	-1	-1	-1	0
12690	731	1,62539E+12	-1	-1	-1	990
12691	728	1,62539E+12	-1	-1	-1	990
12692	703	1,62539E+12	-1	-1	-1	0
12693	686	1,62539E+12	-1	-1	-1	990
12694	677	1,62539E+12	-1	-1	-1	990
12695	659	1,62539E+12	-1	-1	-1	0
12696	665	1,62539E+12	-1	-1	-1	990
12697	663	1,62539E+12	-1	-1	-1	990
12698	678	1,62539E+12	-1	-1	-1	0
12699	720	1,62539E+12	-1	-1	-1	990
12700	755	1,62539E+12	-1	-1	-1	990
12701	762	1,62539E+12	-1	-1	-1	990
12702	764	1,62539E+12	-1	-1	-1	0
12703	764	1,62539E+12	-1	-1	-1	990
12704	763	1,62539E+12	-1	-1	-1	990
12705	755	1,62539E+12	-1	-1	-1	990
12706	737	1,62539E+12	-1	-1	-1	994
12707	718	1,62539E+12	-1	-1	-1	0
12708	710	1,62539E+12	-1	-1	-1	989
12709	708	1,62539E+12	-1	-1	-1	987
12710	708	1,62539E+12	-1	-1	-1	0
12711	705	1,62539E+12	-1	-1	-1	991
12712	708	1,62539E+12	-1	-1	-1	989
12713	742	1,62539E+12	-1	-1	-1	990
12714	767	1,62539E+12	-1	-1	-1	0
12715	779	1,62539E+12	-1	-1	-1	990
12716	751	1,62539E+12	-1	-1	-1	989
12717	743	1,62539E+12	-1	-1	-1	996
12718	733	1,62539E+12	-1	-1	-1	1
12719	734	1,62539E+12	-1	-1	-1	984
12720	740	1,62539E+12	-1	-1	-1	990
12721	741	1,62539E+12	-1	-1	-1	990
12722	757	1,62539E+12	-1	-1	-1	0
12723	775	1,62539E+12	-1	-1	-1	990
12724	800	1,62539E+12	-1	-1	-1	990
12725	762	1,62539E+12	-1	-1	-1	990
12726	760	1,62539E+12	-1	-1	-1	0
12727	767	1,62539E+12	-1	-1	-1	989
12728	737	1,62539E+12	-1	-1	-1	994
12729	750	1,62539E+12	-1	-1	-1	987
12730	758	1,62539E+12	-1	-1	-1	0
12731	761	1,62539E+12	-1	-1	-1	990
12732	805	1,62539E+12	-1	-1	-1	989
12733	824	1,62539E+12	-1	-1	-1	994
12734	798	1,62539E+12	-1	-1	-1	987
12735	818	1,62539E+12	-1	-1	-1	0
12736	830	1,62539E+12	-1	-1	-1	990
12737	792	1,62539E+12	-1	-1	-1	989
12738	792	1,62539E+12	-1	-1	-1	991
12739	810	1,62539E+12	-1	-1	-1	990
12740	749	1,62539E+12	-1	-1	-1	0
12741	747	1,62539E+12	-1	-1	-1	990
12742	749	1,62539E+12	-1	-1	-1	993
12743	750	1,62539E+12	-1	-1	-1	986
12744	740	1,62539E+12	-1	-1	-1	0
12745	759	1,62539E+12	-1	-1	-1	991
12746	747	1,62539E+12	-1	-1	-1	990
12747	755	1,62539E+12	-1	-1	-1	990
12748	769	1,62539E+12	-1	-1	-1	0
12749	770	1,62539E+12	-1	-1	-1	990
12750	769	1,62539E+12	-1	-1	-1	1980
12751	778	1,62539E+12	-1	-1	-1	989
12752	808	1,62539E+12	-1	-1	-1	991
12753	763	1,62539E+12	-1	-1	-1	0
12754	746	1,62539E+12	-1	-1	-1	989
12755	759	1,62539E+12	-1	-1	-1	990
12756	739	1,62539E+12	-1	-1	-1	990
12757	737	1,62539E+12	-1	-1	-1	0
12758	732	1,62539E+12	-1	-1	-1	990
12759	745	1,62539E+12	-1	-1	-1	990
12760	750	1,62539E+12	-1	-1	-1	0
12761	776	1,62539E+12	-1	-1	-1	990
12762	751	1,62539E+12	-1	-1	-1	990
12763	719	1,62539E+12	-1	-1	-1	990
12764	731	1,62539E+12	-1	-1	-1	0
12765	714	1,62539E+12	-1	-1	-1	990
12766	705	1,62539E+12	-1	-1	-1	990
12767	692	1,62539E+12	-1	-1	-1	990
12768	690	1,62539E+12	-1	-1	-1	0
12769	691	1,62539E+12	-1	-1	-1	990
12770	698	1,62539E+12	-1	-1	-1	991
12771	716	1,62539E+12	-1	-1	-1	0
12772	736	1,62539E+12	-1	-1	-1	990
12773	729	1,62539E+12	-1	-1	-1	989
12774	721	1,62539E+12	-1	-1	-1	990
12775	716	1,62539E+12	-1	-1	-1	0
12776	735	1,62539E+12	-1	-1	-1	991
12777	690	1,62539E+12	-1	-1	-1	989
12778	698	1,62539E+12	-1	-1	-1	0
12779	680	1,62539E+12	-1	-1	-1	990
12780	676	1,62539E+12	-1	-1	-1	990
12781	686	1,62539E+12	-1	-1	-1	0
12782	686	1,62539E+12	-1	-1	-1	990
12783	690	1,62539E+12	-1	-1	-1	988
12784	724	1,62539E+12	-1	-1	-1	993
12785	758	1,62539E+12	-1	-1	-1	0
12786	799	1,62539E+12	-1	-1	-1	988
12787	842	1,62539E+12	-1	-1	-1	991
12788	843	1,62539E+12	-1	-1	-1	991
12789	818	1,62539E+12	-1	-1	-1	988
12790	817	1,62539E+12	-1	-1	-1	0
12791	801	1,62539E+12	-1	-1	-1	992
12792	791	1,62539E+12	-1	-1	-1	989
12793	800	1,62539E+12	-1	-1	-1	990
12794	779	1,62539E+12	-1	-1	-1	994
12795	772	1,62539E+12	-1	-1	-1	0
12796	741	1,62539E+12	-1	-1	-1	989
12797	724	1,62539E+12	-1	-1	-1	989
12798	736	1,62539E+12	-1	-1	-1	991
12799	744	1,62539E+12	-1	-1	-1	1
12800	763	1,62539E+12	-1	-1	-1	987
12801	742	1,62539E+12	-1	-1	-1	995
12802	747	1,62539E+12	-1	-1	-1	988
12803	750	1,62539E+12	-1	-1	-1	0
12804	757	1,62539E+12	-1	-1	-1	990
12805	745	1,62539E+12	-1	-1	-1	986
12806	728	1,62539E+12	-1	-1	-1	994
12807	727	1,62539E+12	-1	-1	-1	0
12808	744	1,62539E+12	-1	-1	-1	986
12809	755	1,62539E+12	-1	-1	-1	992
12810	768	1,62539E+12	-1	-1	-1	991
12811	752	1,62539E+12	-1	-1	-1	0
12812	770	1,62539E+12	-1	-1	-1	987
12813	764	1,62539E+12	-1	-1	-1	990
12814	789	1,62539E+12	-1	-1	-1	993
12815	782	1,62539E+12	-1	-1	-1	0
12816	749	1,62539E+12	-1	-1	-1	987
12817	748	1,62539E+12	-1	-1	-1	993
12818	765	1,62539E+12	-1	-1	-1	991
12819	773	1,62539E+12	-1	-1	-1	0
12820	788	1,62539E+12	-1	-1	-1	990
12821	752	1,62539E+12	-1	-1	-1	986
12822	786	1,62539E+12	-1	-1	-1	990
12823	796	1,62539E+12	-1	-1	-1	992
12824	773	1,62539E+12	-1	-1	-1	0
12825	777	1,62539E+12	-1	-1	-1	988
12826	782	1,62539E+12	-1	-1	-1	990
12827	769	1,62539E+12	-1	-1	-1	989
12828	760	1,62539E+12	-1	-1	-1	0
12829	767	1,62539E+12	-1	-1	-1	991
12830	740	1,62539E+12	-1	-1	-1	992
12831	740	1,62539E+12	-1	-1	-1	992
12832	755	1,62539E+12	-1	-1	-1	0
12833	756	1,62539E+12	-1	-1	-1	986
12834	784	1,62539E+12	-1	-1	-1	991
12835	798	1,62539E+12	-1	-1	-1	989
12836	777	1,62539E+12	-1	-1	-1	990
12837	790	1,62539E+12	-1	-1	-1	0
12838	777	1,62539E+12	-1	-1	-1	990
12839	765	1,62539E+12	-1	-1	-1	993
12840	779	1,62539E+12	-1	-1	-1	987
12841	783	1,62539E+12	-1	-1	-1	993
12842	773	1,62539E+12	-1	-1	-1	0
12843	790	1,62539E+12	-1	-1	-1	987
12844	805	1,62539E+12	-1	-1	-1	993
12845	777	1,62539E+12	-1	-1	-1	988
12846	794	1,62539E+12	-1	-1	-1	0
12847	803	1,62539E+12	-1	-1	-1	992
12848	774	1,62539E+12	-1	-1	-1	989
12849	785	1,62539E+12	-1	-1	-1	988
12850	775	1,62539E+12	-1	-1	-1	993
12851	763	1,62539E+12	-1	-1	-1	0
12852	772	1,62539E+12	-1	-1	-1	987
12853	780	1,62539E+12	-1	-1	-1	990
12854	785	1,62539E+12	-1	-1	-1	994
12855	768	1,62539E+12	-1	-1	-1	0
12856	786	1,62539E+12	-1	-1	-1	986
12857	776	1,62539E+12	-1	-1	-1	990
12858	770	1,62539E+12	-1	-1	-1	993
12859	776	1,62539E+12	-1	-1	-1	990
12860	762	1,62539E+12	-1	-1	-1	0
12861	752	1,62539E+12	-1	-1	-1	988
12862	774	1,62539E+12	-1	-1	-1	991
12863	774	1,62539E+12	-1	-1	-1	993
12864	769	1,62539E+12	-1	-1	-1	0
12865	774	1,62539E+12	-1	-1	-1	985
12866	809	1,62539E+12	-1	-1	-1	993
12867	767	1,62539E+12	-1	-1	-1	986
12868	811	1,62539E+12	-1	-1	-1	993
12869	810	1,62539E+12	-1	-1	-1	0
12870	808	1,62539E+12	-1	-1	-1	988
12871	811	1,62539E+12	-1	-1	-1	990
12872	793	1,62539E+12	-1	-1	-1	990
12873	794	1,62539E+12	-1	-1	-1	988
12874	798	1,62539E+12	-1	-1	-1	0
12875	782	1,62539E+12	-1	-1	-1	996
12876	791	1,62539E+12	-1	-1	-1	986
12877	811	1,62539E+12	-1	-1	-1	990
12878	799	1,62539E+12	-1	-1	-1	1979
12879	824	1,62539E+12	-1	-1	-1	0
12880	837	1,62539E+12	-1	-1	-1	989
12881	799	1,62539E+12	-1	-1	-1	994
12882	797	1,62539E+12	-1	-1	-1	988
12883	806	1,62539E+12	-1	-1	-1	994
12884	783	1,62539E+12	-1	-1	-1	0
12885	792	1,62539E+12	-1	-1	-1	986
12886	798	1,62539E+12	-1	-1	-1	989
12887	807	1,62539E+12	-1	-1	-1	993
12888	778	1,62539E+12	-1	-1	-1	1978
12889	801	1,62539E+12	-1	-1	-1	1
12890	813	1,62539E+12	-1	-1	-1	71
12891	788	1,62539E+12	-1	-1	-1	917
12892	811	1,62539E+12	-1	-1	-1	990
12893	832	1,62539E+12	-1	-1	-1	990
12894	784	1,62539E+12	-1	-1	-1	0
12895	814	1,62539E+12	-1	-1	-1	991
12896	826	1,62539E+12	-1	-1	-1	990
12897	794	1,62539E+12	-1	-1	-1	990
12898	800	1,62539E+12	-1	-1	-1	990
12899	785	1,62539E+12	-1	-1	-1	0
12900	810	1,62539E+12	-1	-1	-1	994
12901	816	1,62539E+12	-1	-1	-1	986
12902	795	1,62539E+12	-1	-1	-1	992
12903	809	1,62539E+12	-1	-1	-1	999
12904	786	1,62539E+12	-1	-1	-1	0
12905	764	1,62539E+12	-1	-1	-1	981
12906	770	1,62539E+12	-1	-1	-1	990
12907	786	1,62539E+12	-1	-1	-1	1980
12908	791	1,62539E+12	-1	-1	-1	55
12909	762	1,62539E+12	-1	-1	-1	0
12910	781	1,62539E+12	-1	-1	-1	936
12911	799	1,62539E+12	-1	-1	-1	1977
12912	814	1,62539E+12	-1	-1	-1	56
12913	799	1,62539E+12	-1	-1	-1	936
12914	794	1,62539E+12	-1	-1	-1	0
12915	784	1,62539E+12	-1	-1	-1	990
12916	749	1,62539E+12	-1	-1	-1	990
12917	756	1,62539E+12	-1	-1	-1	988
12918	766	1,62539E+12	-1	-1	-1	0
12919	707	1,62539E+12	-1	-1	-1	993
12920	734	1,62539E+12	-1	-1	-1	990
12921	739	1,62539E+12	-1	-1	-1	990
12922	730	1,62539E+12	-1	-1	-1	0
12923	737	1,62539E+12	-1	-1	-1	1981
12924	749	1,62539E+12	-1	-1	-1	65
12925	752	1,62539E+12	-1	-1	-1	925
12926	801	1,62539E+12	-1	-1	-1	0
12927	796	1,62539E+12	-1	-1	-1	1978
12928	791	1,62539E+12	-1	-1	-1	55
12929	780	1,62539E+12	-1	-1	-1	935
12930	764	1,62539E+12	-1	-1	-1	1980
12931	741	1,62539E+12	-1	-1	-1	0
12932	745	1,62539E+12	-1	-1	-1	56
12933	735	1,62539E+12	-1	-1	-1	936
12934	714	1,62539E+12	-1	-1	-1	0
12935	724	1,62539E+12	-1	-1	-1	1979
12936	727	1,62539E+12	-1	-1	-1	57
12937	714	1,62539E+12	-1	-1	-1	929
12938	710	1,62539E+12	-1	-1	-1	0
12939	708	1,62539E+12	-1	-1	-1	1984
12940	706	1,62539E+12	-1	-1	-1	53
12941	694	1,62539E+12	-1	-1	-1	0
12942	690	1,62539E+12	-1	-1	-1	937
12943	699	1,62539E+12	-1	-1	-1	990
12944	699	1,62539E+12	-1	-1	-1	990
12945	694	1,62539E+12	-1	-1	-1	0
12946	693	1,62539E+12	-1	-1	-1	986
12947	703	1,62539E+12	-1	-1	-1	994
12948	721	1,62539E+12	-1	-1	-1	0
12949	701	1,62539E+12	-1	-1	-1	989
12950	712	1,62539E+12	-1	-1	-1	991
12951	738	1,62539E+12	-1	-1	-1	990
12952	735	1,62539E+12	-1	-1	-1	0
12953	711	1,62539E+12	-1	-1	-1	989
12954	736	1,62539E+12	-1	-1	-1	991
12955	745	1,62539E+12	-1	-1	-1	0
12956	764	1,62539E+12	-1	-1	-1	1980
12957	750	1,62539E+12	-1	-1	-1	114
12958	754	1,62539E+12	-1	-1	-1	875
12959	773	1,62539E+12	-1	-1	-1	0
12960	799	1,62539E+12	-1	-1	-1	991
12961	774	1,62539E+12	-1	-1	-1	989
12962	780	1,62539E+12	-1	-1	-1	990
12963	786	1,62539E+12	-1	-1	-1	990
12964	773	1,62539E+12	-1	-1	-1	0
12965	772	1,62539E+12	-1	-1	-1	990
12966	777	1,62539E+12	-1	-1	-1	990
12967	791	1,62539E+12	-1	-1	-1	988
12968	760	1,62539E+12	-1	-1	-1	0
12969	794	1,62539E+12	-1	-1	-1	992
12970	758	1,62539E+12	-1	-1	-1	990
12971	779	1,62539E+12	-1	-1	-1	990
12972	788	1,62539E+12	-1	-1	-1	990
12973	790	1,62539E+12	-1	-1	-1	0
12974	813	1,62539E+12	-1	-1	-1	990
12975	782	1,62539E+12	-1	-1	-1	990
12976	794	1,62539E+12	-1	-1	-1	990
12977	797	1,62539E+12	-1	-1	-1	990
12978	789	1,62539E+12	-1	-1	-1	0
12979	798	1,62539E+12	-1	-1	-1	988
12980	806	1,62539E+12	-1	-1	-1	992
12981	810	1,62539E+12	-1	-1	-1	987
12982	822	1,62539E+12	-1	-1	-1	993
12983	775	1,62539E+12	-1	-1	-1	0
12984	803	1,62539E+12	-1	-1	-1	989
12985	805	1,62539E+12	-1	-1	-1	989
12986	783	1,62539E+12	-1	-1	-1	989
12987	782	1,62539E+12	-1	-1	-1	990
12988	799	1,62539E+12	-1	-1	-1	0
12989	800	1,62539E+12	-1	-1	-1	990
12990	772	1,62539E+12	-1	-1	-1	990
12991	767	1,62539E+12	-1	-1	-1	990
12992	761	1,62539E+12	-1	-1	-1	0
12993	775	1,62539E+12	-1	-1	-1	990
12994	745	1,62539E+12	-1	-1	-1	990
12995	728	1,62539E+12	-1	-1	-1	993
12996	732	1,62539E+12	-1	-1	-1	0
12997	679	1,62539E+12	-1	-1	-1	990
12998	706	1,62539E+12	-1	-1	-1	990
12999	718	1,62539E+12	-1	-1	-1	990
13000	740	1,62539E+12	-1	-1	-1	0
13001	750	1,62539E+12	-1	-1	-1	990
13002	749	1,62539E+12	-1	-1	-1	990
13003	787	1,62539E+12	-1	-1	-1	989
13004	815	1,62539E+12	-1	-1	-1	0
13005	786	1,62539E+12	-1	-1	-1	988
13006	789	1,62539E+12	-1	-1	-1	992
13007	798	1,62539E+12	-1	-1	-1	1981
13008	778	1,62539E+12	-1	-1	-1	990
13009	758	1,62539E+12	-1	-1	-1	0
13010	776	1,62539E+12	-1	-1	-1	991
13011	761	1,62539E+12	-1	-1	-1	986
13012	767	1,62539E+12	-1	-1	-1	994
13013	781	1,62539E+12	-1	-1	-1	0
13014	783	1,62539E+12	-1	-1	-1	990
13015	787	1,62539E+12	-1	-1	-1	990
13016	800	1,62539E+12	-1	-1	-1	986
13017	773	1,62539E+12	-1	-1	-1	990
13018	785	1,62539E+12	-1	-1	-1	0
13019	789	1,62539E+12	-1	-1	-1	990
13020	763	1,62539E+12	-1	-1	-1	990
13021	786	1,62539E+12	-1	-1	-1	990
13022	781	1,62539E+12	-1	-1	-1	0
13023	775	1,62539E+12	-1	-1	-1	989
13024	781	1,62539E+12	-1	-1	-1	990
13025	806	1,62539E+12	-1	-1	-1	994
13026	865	1,62539E+12	-1	-1	-1	990
13027	814	1,62539E+12	-1	-1	-1	990
13028	849	1,62539E+12	-1	-1	-1	0
13029	844	1,62539E+12	-1	-1	-1	991
13030	818	1,62539E+12	-1	-1	-1	991
13031	832	1,62539E+12	-1	-1	-1	987
13032	861	1,62539E+12	-1	-1	-1	990
13033	822	1,62539E+12	-1	-1	-1	991
13034	854	1,62539E+12	-1	-1	-1	0
13035	818	1,62539E+12	-1	-1	-1	991
13036	803	1,62539E+12	-1	-1	-1	989
13037	797	1,62539E+12	-1	-1	-1	990
13038	798	1,62539E+12	-1	-1	-1	990
13039	826	1,62539E+12	-1	-1	-1	0
13040	770	1,62539E+12	-1	-1	-1	990
13041	805	1,62539E+12	-1	-1	-1	993
13042	810	1,62539E+12	-1	-1	-1	986
13043	812	1,62539E+12	-1	-1	-1	991
13044	789	1,62539E+12	-1	-1	-1	0
13045	818	1,62539E+12	-1	-1	-1	989
13046	798	1,62539E+12	-1	-1	-1	991
13047	825	1,62539E+12	-1	-1	-1	989
13048	831	1,62539E+12	-1	-1	-1	991
13049	766	1,62539E+12	-1	-1	-1	0
13050	794	1,62539E+12	-1	-1	-1	990
13051	806	1,62539E+12	-1	-1	-1	990
13052	774	1,62539E+12	-1	-1	-1	990
13053	799	1,62539E+12	-1	-1	-1	990
13054	758	1,62539E+12	-1	-1	-1	0
13055	765	1,62539E+12	-1	-1	-1	985
13056	750	1,62539E+12	-1	-1	-1	995
13057	765	1,62539E+12	-1	-1	-1	989
13058	779	1,62539E+12	-1	-1	-1	0
13059	780	1,62539E+12	-1	-1	-1	990
13060	786	1,62539E+12	-1	-1	-1	988
13061	799	1,62539E+12	-1	-1	-1	993
13062	793	1,62539E+12	-1	-1	-1	989
13063	786	1,62539E+12	-1	-1	-1	0
13064	800	1,62539E+12	-1	-1	-1	990
13065	796	1,62539E+12	-1	-1	-1	990
13066	775	1,62539E+12	-1	-1	-1	989
13067	806	1,62539E+12	-1	-1	-1	991
13068	771	1,62539E+12	-1	-1	-1	0
13069	776	1,62539E+12	-1	-1	-1	991
13070	785	1,62539E+12	-1	-1	-1	989
13071	807	1,62539E+12	-1	-1	-1	991
13072	790	1,62539E+12	-1	-1	-1	989
13073	798	1,62539E+12	-1	-1	-1	0
13074	801	1,62539E+12	-1	-1	-1	991
13075	778	1,62539E+12	-1	-1	-1	989
13076	789	1,62539E+12	-1	-1	-1	991
13077	785	1,62539E+12	-1	-1	-1	989
13078	781	1,62539E+12	-1	-1	-1	0
13079	791	1,62539E+12	-1	-1	-1	990
13080	791	1,62539E+12	-1	-1	-1	990
13081	775	1,62539E+12	-1	-1	-1	990
13082	797	1,62539E+12	-1	-1	-1	0
13083	791	1,62539E+12	-1	-1	-1	990
13084	802	1,62539E+12	-1	-1	-1	991
13085	815	1,62539E+12	-1	-1	-1	989
13086	780	1,62539E+12	-1	-1	-1	991
13087	792	1,62539E+12	-1	-1	-1	0
13088	792	1,62539E+12	-1	-1	-1	991
13089	762	1,62539E+12	-1	-1	-1	989
13090	776	1,62539E+12	-1	-1	-1	989
13091	769	1,62539E+12	-1	-1	-1	987
13092	777	1,62539E+12	-1	-1	-1	0
13093	785	1,62539E+12	-1	-1	-1	993
13094	830	1,62539E+12	-1	-1	-1	987
13095	768	1,62539E+12	-1	-1	-1	993
13096	811	1,62539E+12	-1	-1	-1	992
13097	831	1,62539E+12	-1	-1	-1	0
13098	812	1,62539E+12	-1	-1	-1	985
13099	833	1,62539E+12	-1	-1	-1	990
13100	826	1,62539E+12	-1	-1	-1	990
13101	798	1,62539E+12	-1	-1	-1	991
13102	830	1,62539E+12	-1	-1	-1	0
13103	782	1,62539E+12	-1	-1	-1	989
13104	787	1,62539E+12	-1	-1	-1	993
