	RR	Timestamp	SensorContact	errorEstimate	blockerBit	gap
4973	943	1,62677E+12	-1	-1	-1	1018
4974	983	1,62677E+12	-1	-1	-1	989
4975	983	1,62677E+12	-1	-1	-1	990
4976	967	1,62677E+12	-1	-1	-1	1022
4977	1007	1,62677E+12	-1	-1	-1	989
4978	975	1,62677E+12	-1	-1	-1	990
4979	951	1,62677E+12	-1	-1	-1	1020
4980	1015	1,62677E+12	-1	-1	-1	991
4981	991	1,62677E+12	-1	-1	-1	989
4982	1023	1,62677E+12	-1	-1	-1	1020
4983	671	1,62677E+12	-1	-1	-1	1019
4984	1095	1,62677E+12	-1	-1	-1	992
4985	735	1,62677E+12	-1	-1	-1	0
4986	1031	1,62677E+12	-1	-1	-1	3989
4987	967	1,62677E+12	-1	-1	-1	990
4988	1007	1,62677E+12	-1	-1	-1	990
4989	1031	1,62677E+12	-1	-1	-1	1020
4990	959	1,62677E+12	-1	-1	-1	991
4991	663	1,62677E+12	-1	-1	-1	0
4992	1311	1,62677E+12	-1	-1	-1	2008
4993	943	1,62677E+12	-1	-1	-1	991
4994	1031	1,62677E+12	-1	-1	-1	991
4995	1047	1,62677E+12	-1	-1	-1	1018
4996	983	1,62677E+12	-1	-1	-1	991
4997	927	1,62677E+12	-1	-1	-1	2999
4998	983	1,62677E+12	-1	-1	-1	3991
4999	655	1,62677E+12	-1	-1	-1	1020
5000	1119	1,62677E+12	-1	-1	-1	990
5001	959	1,62677E+12	-1	-1	-1	991
5002	863	1,62677E+12	-1	-1	-1	1019
5003	903	1,62677E+12	-1	-1	-1	991
5004	911	1,62677E+12	-1	-1	-1	1022
5005	935	1,62677E+12	-1	-1	-1	958
5006	895	1,62677E+12	-1	-1	-1	1018
5007	927	1,62677E+12	-1	-1	-1	0
5008	927	1,62677E+12	-1	-1	-1	991
5009	983	1,62677E+12	-1	-1	-1	998
5010	887	1,62677E+12	-1	-1	-1	1044
5011	903	1,62677E+12	-1	-1	-1	1018
5012	855	1,62677E+12	-1	-1	-1	5941
5013	967	1,62677E+12	-1	-1	-1	990
5014	1007	1,62677E+12	-1	-1	-1	3029
5015	919	1,62677E+12	-1	-1	-1	1981
5016	903	1,62677E+12	-1	-1	-1	990
5017	911	1,62677E+12	-1	-1	-1	1020
5018	967	1,62677E+12	-1	-1	-1	990
5019	951	1,62677E+12	-1	-1	-1	990
5020	991	1,62677E+12	-1	-1	-1	1020
5021	1071	1,62677E+12	-1	-1	-1	990
5022	1015	1,62677E+12	-1	-1	-1	988
5023	1031	1,62677E+12	-1	-1	-1	1021
5024	655	1,62677E+12	-1	-1	-1	0
5025	951	1,62677E+12	-1	-1	-1	2999
5026	815	1,62677E+12	-1	-1	-1	3001
5027	1271	1,62677E+12	-1	-1	-1	991
5028	823	1,62677E+12	-1	-1	-1	6989
5029	799	1,62677E+12	-1	-1	-1	0
5030	871	1,62677E+12	-1	-1	-1	3000
5031	855	1,62677E+12	-1	-1	-1	1020
5032	991	1,62677E+12	-1	-1	-1	990
5033	919	1,62677E+12	-1	-1	-1	990
5034	1000	1,62677E+12	-1	-1	-1	1020
5035	639	1,62677E+12	-1	-1	-1	990
5036	1015	1,62677E+12	-1	-1	-1	2010
5037	1063	1,62677E+12	-1	-1	-1	990
5038	951	1,62677E+12	-1	-1	-1	990
5039	1015	1,62677E+12	-1	-1	-1	1021
5040	1079	1,62677E+12	-1	-1	-1	2999
5041	927	1,62677E+12	-1	-1	-1	3000
5042	943	1,62677E+12	-1	-1	-1	989
5043	959	1,62677E+12	-1	-1	-1	991
5044	951	1,62677E+12	-1	-1	-1	1020
5045	1007	1,62677E+12	-1	-1	-1	989
5046	927	1,62677E+12	-1	-1	-1	991
5047	1183	1,62677E+12	-1	-1	-1	1019
5048	1063	1,62677E+12	-1	-1	-1	990
5049	959	1,62677E+12	-1	-1	-1	991
5050	1015	1,62677E+12	-1	-1	-1	1020
5051	807	1,62677E+12	-1	-1	-1	990
5052	863	1,62677E+12	-1	-1	-1	3030
5053	959	1,62677E+12	-1	-1	-1	960
5054	967	1,62677E+12	-1	-1	-1	1019
5055	943	1,62677E+12	-1	-1	-1	995
5056	951	1,62677E+12	-1	-1	-1	986
5057	1023	1,62677E+12	-1	-1	-1	1050
5058	823	1,62677E+12	-1	-1	-1	962
5059	943	1,62677E+12	-1	-1	-1	988
5060	943	1,62677E+12	-1	-1	-1	0
5061	927	1,62677E+12	-1	-1	-1	1020
5062	903	1,62677E+12	-1	-1	-1	989
5063	927	1,62677E+12	-1	-1	-1	991
5064	855	1,62677E+12	-1	-1	-1	1046
5065	895	1,62677E+12	-1	-1	-1	964
5066	847	1,62677E+12	-1	-1	-1	990
5067	887	1,62677E+12	-1	-1	-1	1019
5068	903	1,62677E+12	-1	-1	-1	991
5069	911	1,62677E+12	-1	-1	-1	990
5070	887	1,62677E+12	-1	-1	-1	0
5071	991	1,62677E+12	-1	-1	-1	1050
5072	975	1,62677E+12	-1	-1	-1	2970
5073	847	1,62677E+12	-1	-1	-1	989
5074	847	1,62677E+12	-1	-1	-1	992
5075	847	1,62677E+12	-1	-1	-1	0
5076	863	1,62677E+12	-1	-1	-1	1049
5077	911	1,62677E+12	-1	-1	-1	960
5078	855	1,62677E+12	-1	-1	-1	990
5079	943	1,62677E+12	-1	-1	-1	1019
5080	895	1,62677E+12	-1	-1	-1	992
5081	895	1,62677E+12	-1	-1	-1	990
5082	871	1,62677E+12	-1	-1	-1	5011
5083	951	1,62677E+12	-1	-1	-1	989
5084	967	1,62677E+12	-1	-1	-1	1018
5085	911	1,62677E+12	-1	-1	-1	992
5086	983	1,62677E+12	-1	-1	-1	990
5087	975	1,62677E+12	-1	-1	-1	1020
5088	855	1,62677E+12	-1	-1	-1	990
5089	903	1,62677E+12	-1	-1	-1	990
5090	903	1,62677E+12	-1	-1	-1	1019
5091	871	1,62677E+12	-1	-1	-1	991
5092	919	1,62677E+12	-1	-1	-1	990
5093	903	1,62677E+12	-1	-1	-1	1018
5094	879	1,62677E+12	-1	-1	-1	0
5095	879	1,62677E+12	-1	-1	-1	991
5096	951	1,62677E+12	-1	-1	-1	990
5097	855	1,62677E+12	-1	-1	-1	1019
5098	871	1,62677E+12	-1	-1	-1	992
5099	919	1,62677E+12	-1	-1	-1	988
5100	903	1,62677E+12	-1	-1	-1	1022
5101	863	1,62677E+12	-1	-1	-1	1020
5102	855	1,62677E+12	-1	-1	-1	0
5103	823	1,62677E+12	-1	-1	-1	960
5104	807	1,62677E+12	-1	-1	-1	1020
5105	871	1,62677E+12	-1	-1	-1	6000
5106	847	1,62677E+12	-1	-1	-1	3000
5107	911	1,62677E+12	-1	-1	-1	990
5108	903	1,62677E+12	-1	-1	-1	990
5109	871	1,62677E+12	-1	-1	-1	1051
5110	839	1,62677E+12	-1	-1	-1	0
5111	839	1,62677E+12	-1	-1	-1	960
5112	871	1,62677E+12	-1	-1	-1	987
5113	839	1,62677E+12	-1	-1	-1	1022
5114	895	1,62677E+12	-1	-1	-1	990
5115	927	1,62677E+12	-1	-1	-1	990
5116	927	1,62677E+12	-1	-1	-1	3059
5117	943	1,62677E+12	-1	-1	-1	0
5118	863	1,62677E+12	-1	-1	-1	960
5119	943	1,62677E+12	-1	-1	-1	996
5120	967	1,62677E+12	-1	-1	-1	1045
5121	919	1,62677E+12	-1	-1	-1	959
5122	943	1,62677E+12	-1	-1	-1	990
5123	1000	1,62677E+12	-1	-1	-1	991
5124	759	1,62677E+12	-1	-1	-1	2999
5125	719	1,62677E+12	-1	-1	-1	2010
5126	847	1,62677E+12	-1	-1	-1	5009
5127	991	1,62677E+12	-1	-1	-1	3001
5128	935	1,62677E+12	-1	-1	-1	990
5129	975	1,62677E+12	-1	-1	-1	6000
5130	983	1,62677E+12	-1	-1	-1	990
5131	1095	1,62677E+12	-1	-1	-1	5012
5132	887	1,62677E+12	-1	-1	-1	987
5133	951	1,62677E+12	-1	-1	-1	991
5134	927	1,62677E+12	-1	-1	-1	1020
5135	1095	1,62677E+12	-1	-1	-1	990
5136	927	1,62677E+12	-1	-1	-1	989
5137	911	1,62677E+12	-1	-1	-1	4025
5138	951	1,62677E+12	-1	-1	-1	986
5139	1415	1,62677E+12	-1	-1	-1	3990
5140	927	1,62677E+12	-1	-1	-1	3001
5141	935	1,62677E+12	-1	-1	-1	1026
5142	887	1,62677E+12	-1	-1	-1	0
5143	943	1,62677E+12	-1	-1	-1	987
5144	959	1,62677E+12	-1	-1	-1	986
5145	911	1,62677E+12	-1	-1	-1	3000
5146	831	1,62677E+12	-1	-1	-1	1021
5147	831	1,62677E+12	-1	-1	-1	992
5148	951	1,62677E+12	-1	-1	-1	988
5149	911	1,62677E+12	-1	-1	-1	1020
5150	847	1,62677E+12	-1	-1	-1	990
5151	911	1,62677E+12	-1	-1	-1	989
5152	903	1,62677E+12	-1	-1	-1	0
5153	855	1,62677E+12	-1	-1	-1	1022
5154	919	1,62677E+12	-1	-1	-1	989
5155	919	1,62677E+12	-1	-1	-1	990
5156	935	1,62677E+12	-1	-1	-1	1021
5157	919	1,62677E+12	-1	-1	-1	990
5158	1119	1,62677E+12	-1	-1	-1	3989
5159	943	1,62677E+12	-1	-1	-1	2009
5160	831	1,62677E+12	-1	-1	-1	990
5161	855	1,62677E+12	-1	-1	-1	3031
5162	895	1,62677E+12	-1	-1	-1	989
5163	887	1,62677E+12	-1	-1	-1	990
5164	839	1,62677E+12	-1	-1	-1	0
5165	815	1,62677E+12	-1	-1	-1	990
5166	871	1,62677E+12	-1	-1	-1	1020
5167	847	1,62677E+12	-1	-1	-1	991
5168	887	1,62677E+12	-1	-1	-1	990
5169	895	1,62677E+12	-1	-1	-1	1020
5170	887	1,62677E+12	-1	-1	-1	997
5171	839	1,62677E+12	-1	-1	-1	986
5172	823	1,62677E+12	-1	-1	-1	0
5173	775	1,62677E+12	-1	-1	-1	1017
5174	935	1,62677E+12	-1	-1	-1	990
5175	791	1,62677E+12	-1	-1	-1	990
5176	847	1,62677E+12	-1	-1	-1	1022
5177	967	1,62677E+12	-1	-1	-1	2038
5178	703	1,62677E+12	-1	-1	-1	960
5179	1015	1,62677E+12	-1	-1	-1	3000
5180	839	1,62677E+12	-1	-1	-1	0
5181	599	1,62677E+12	-1	-1	-1	1006
5182	807	1,62677E+12	-1	-1	-1	984
5183	751	1,62677E+12	-1	-1	-1	1011
5184	847	1,62677E+12	-1	-1	-1	0
5185	783	1,62677E+12	-1	-1	-1	989
5186	783	1,62677E+12	-1	-1	-1	999
5187	799	1,62677E+12	-1	-1	-1	1016
5188	711	1,62677E+12	-1	-1	-1	0
5189	887	1,62677E+12	-1	-1	-1	986
5190	831	1,62677E+12	-1	-1	-1	989
5191	815	1,62677E+12	-1	-1	-1	1020
5192	775	1,62677E+12	-1	-1	-1	991
5193	799	1,62677E+12	-1	-1	-1	989
5194	839	1,62677E+12	-1	-1	-1	0
5195	847	1,62677E+12	-1	-1	-1	1020
5196	855	1,62677E+12	-1	-1	-1	1021
5197	895	1,62677E+12	-1	-1	-1	990
5198	863	1,62677E+12	-1	-1	-1	1018
5199	799	1,62677E+12	-1	-1	-1	961
5200	863	1,62677E+12	-1	-1	-1	990
5201	871	1,62677E+12	-1	-1	-1	0
5202	847	1,62677E+12	-1	-1	-1	1020
5203	847	1,62677E+12	-1	-1	-1	991
5204	847	1,62677E+12	-1	-1	-1	989
5205	943	1,62677E+12	-1	-1	-1	3001
5206	815	1,62677E+12	-1	-1	-1	1019
5207	775	1,62677E+12	-1	-1	-1	990
5208	839	1,62677E+12	-1	-1	-1	991
5209	847	1,62677E+12	-1	-1	-1	1019
5210	703	1,62677E+12	-1	-1	-1	0
5211	975	1,62677E+12	-1	-1	-1	989
5212	855	1,62677E+12	-1	-1	-1	991
5213	815	1,62677E+12	-1	-1	-1	1021
5214	919	1,62677E+12	-1	-1	-1	990
5215	871	1,62677E+12	-1	-1	-1	989
5216	839	1,62677E+12	-1	-1	-1	2009
5217	847	1,62677E+12	-1	-1	-1	990
5218	823	1,62677E+12	-1	-1	-1	1052
5219	903	1,62677E+12	-1	-1	-1	1019
5220	839	1,62677E+12	-1	-1	-1	931
5221	943	1,62677E+12	-1	-1	-1	6000
5222	1007	1,62677E+12	-1	-1	-1	3029
5223	815	1,62677E+12	-1	-1	-1	0
5224	727	1,62677E+12	-1	-1	-1	1019
5225	783	1,62677E+12	-1	-1	-1	1951
5226	839	1,62677E+12	-1	-1	-1	1023
5227	823	1,62677E+12	-1	-1	-1	990
5228	871	1,62677E+12	-1	-1	-1	987
5229	895	1,62677E+12	-1	-1	-1	1020
5230	887	1,62677E+12	-1	-1	-1	0
5231	799	1,62677E+12	-1	-1	-1	990
5232	607	1,62677E+12	-1	-1	-1	990
5233	1015	1,62677E+12	-1	-1	-1	1050
5234	839	1,62677E+12	-1	-1	-1	960
5235	815	1,62677E+12	-1	-1	-1	991
5236	775	1,62677E+12	-1	-1	-1	0
5237	815	1,62677E+12	-1	-1	-1	1020
5238	911	1,62677E+12	-1	-1	-1	11360
5239	895	1,62677E+12	-1	-1	-1	926
5240	783	1,62677E+12	-1	-1	-1	841
5241	879	1,62677E+12	-1	-1	-1	570
5242	839	1,62677E+12	-1	-1	-1	4100
5243	815	1,62677E+12	-1	-1	-1	0
5244	879	1,62677E+12	-1	-1	-1	222
5245	911	1,62677E+12	-1	-1	-1	3601
5246	919	1,62677E+12	-1	-1	-1	266
5247	767	1,62677E+12	-1	-1	-1	203
5248	967	1,62677E+12	-1	-1	-1	229
5249	871	1,62677E+12	-1	-1	-1	642
5250	631	1,62677E+12	-1	-1	-1	191
5251	943	1,62677E+12	-1	-1	-1	610
5252	567	1,62677E+12	-1	-1	-1	853
5253	679	1,62677E+12	-1	-1	-1	1677
5254	975	1,62677E+12	-1	-1	-1	710
5255	727	1,62677E+12	-1	-1	-1	995
5256	1007	1,62677E+12	-1	-1	-1	2002
5257	847	1,62677E+12	-1	-1	-1	1007
5258	895	1,62677E+12	-1	-1	-1	977
5259	919	1,62677E+12	-1	-1	-1	986
5260	831	1,62677E+12	-1	-1	-1	1021
5261	607	1,62677E+12	-1	-1	-1	992
5262	855	1,62677E+12	-1	-1	-1	2009
5263	919	1,62677E+12	-1	-1	-1	990
5264	927	1,62677E+12	-1	-1	-1	989
5265	943	1,62677E+12	-1	-1	-1	0
5266	959	1,62677E+12	-1	-1	-1	1029
5267	1255	1,62677E+12	-1	-1	-1	1997
5268	839	1,62677E+12	-1	-1	-1	3997
5269	895	1,62677E+12	-1	-1	-1	1008
5270	919	1,62677E+12	-1	-1	-1	970
5271	919	1,62677E+12	-1	-1	-1	1020
5272	983	1,62677E+12	-1	-1	-1	990
5273	975	1,62677E+12	-1	-1	-1	0
5274	879	1,62677E+12	-1	-1	-1	1257
5275	927	1,62677E+12	-1	-1	-1	787
5276	639	1,62677E+12	-1	-1	-1	985
5277	927	1,62677E+12	-1	-1	-1	4982
5278	927	1,62677E+12	-1	-1	-1	992
5279	895	1,62677E+12	-1	-1	-1	989
5280	863	1,62677E+12	-1	-1	-1	2008
5281	927	1,62677E+12	-1	-1	-1	5011
5282	831	1,62677E+12	-1	-1	-1	991
5283	839	1,62677E+12	-1	-1	-1	993
5284	887	1,62677E+12	-1	-1	-1	2996
5285	839	1,62677E+12	-1	-1	-1	1019
5286	951	1,62677E+12	-1	-1	-1	1000
5287	935	1,62677E+12	-1	-1	-1	983
5288	807	1,62677E+12	-1	-1	-1	1019
5289	567	1,62677E+12	-1	-1	-1	1979
5290	623	1,62677E+12	-1	-1	-1	1028
5291	959	1,62677E+12	-1	-1	-1	1972
5292	815	1,62677E+12	-1	-1	-1	1019
5293	871	1,62677E+12	-1	-1	-1	992
5294	607	1,62677E+12	-1	-1	-1	6000
5295	863	1,62677E+12	-1	-1	-1	990
5296	791	1,62677E+12	-1	-1	-1	3000
5297	903	1,62677E+12	-1	-1	-1	0
5298	927	1,62677E+12	-1	-1	-1	1019
5299	951	1,62677E+12	-1	-1	-1	990
5300	911	1,62677E+12	-1	-1	-1	991
5301	1151	1,62677E+12	-1	-1	-1	1020
5302	807	1,62677E+12	-1	-1	-1	989
5303	887	1,62677E+12	-1	-1	-1	3001
5304	807	1,62677E+12	-1	-1	-1	990
5305	991	1,62677E+12	-1	-1	-1	1019
5306	919	1,62677E+12	-1	-1	-1	991
5307	943	1,62677E+12	-1	-1	-1	990
5308	823	1,62677E+12	-1	-1	-1	2010
5309	767	1,62677E+12	-1	-1	-1	3990
5310	951	1,62677E+12	-1	-1	-1	1050
5311	807	1,62677E+12	-1	-1	-1	962
5312	847	1,62677E+12	-1	-1	-1	990
5313	863	1,62677E+12	-1	-1	-1	3002
5314	759	1,62677E+12	-1	-1	-1	0
5315	959	1,62677E+12	-1	-1	-1	989
5316	719	1,62677E+12	-1	-1	-1	1019
5317	895	1,62677E+12	-1	-1	-1	989
5318	775	1,62677E+12	-1	-1	-1	1006
5319	895	1,62677E+12	-1	-1	-1	1003
5320	879	1,62677E+12	-1	-1	-1	0
5321	1015	1,62677E+12	-1	-1	-1	991
5322	943	1,62677E+12	-1	-1	-1	5011
5323	847	1,62677E+12	-1	-1	-1	989
5324	767	1,62677E+12	-1	-1	-1	0
5325	831	1,62677E+12	-1	-1	-1	991
5326	863	1,62677E+12	-1	-1	-1	1019
5327	1055	1,62677E+12	-1	-1	-1	990
5328	767	1,62677E+12	-1	-1	-1	1000
5329	943	1,62677E+12	-1	-1	-1	2001
5330	959	1,62677E+12	-1	-1	-1	1020
5331	927	1,62677E+12	-1	-1	-1	1001
5332	1055	1,62677E+12	-1	-1	-1	2988
5333	1247	1,62677E+12	-1	-1	-1	990
5334	863	1,62677E+12	-1	-1	-1	990
5335	719	1,62677E+12	-1	-1	-1	2010
5336	839	1,62677E+12	-1	-1	-1	991
5337	783	1,62677E+12	-1	-1	-1	1019
5338	919	1,62677E+12	-1	-1	-1	990
5339	983	1,62677E+12	-1	-1	-1	990
5340	863	1,62677E+12	-1	-1	-1	1022
5341	1055	1,62677E+12	-1	-1	-1	989
5342	959	1,62677E+12	-1	-1	-1	989
5343	823	1,62677E+12	-1	-1	-1	1
5344	855	1,62677E+12	-1	-1	-1	1021
5345	799	1,62677E+12	-1	-1	-1	989
5346	855	1,62677E+12	-1	-1	-1	989
5347	911	1,62677E+12	-1	-1	-1	1021
5348	847	1,62677E+12	-1	-1	-1	990
5349	655	1,62677E+12	-1	-1	-1	0
5350	1055	1,62677E+12	-1	-1	-1	990
5351	823	1,62677E+12	-1	-1	-1	1036
5352	879	1,62677E+12	-1	-1	-1	973
5353	927	1,62677E+12	-1	-1	-1	993
5354	855	1,62677E+12	-1	-1	-1	1018
5355	863	1,62677E+12	-1	-1	-1	990
5356	815	1,62677E+12	-1	-1	-1	990
5357	831	1,62677E+12	-1	-1	-1	0
5358	919	1,62677E+12	-1	-1	-1	3001
5359	951	1,62677E+12	-1	-1	-1	1020
5360	887	1,62677E+12	-1	-1	-1	989
5361	623	1,62677E+12	-1	-1	-1	1021
5362	911	1,62677E+12	-1	-1	-1	0
5363	775	1,62677E+12	-1	-1	-1	990
5364	831	1,62677E+12	-1	-1	-1	989
5365	879	1,62677E+12	-1	-1	-1	991
5366	1055	1,62677E+12	-1	-1	-1	1019
5367	967	1,62677E+12	-1	-1	-1	990
5368	959	1,62677E+12	-1	-1	-1	991
5369	1015	1,62677E+12	-1	-1	-1	1021
5370	1055	1,62677E+12	-1	-1	-1	988
5371	1079	1,62677E+12	-1	-1	-1	991
5372	1023	1,62677E+12	-1	-1	-1	1020
5373	807	1,62677E+12	-1	-1	-1	989
5374	1071	1,62677E+12	-1	-1	-1	992
5375	895	1,62677E+12	-1	-1	-1	1022
5376	839	1,62677E+12	-1	-1	-1	988
5377	727	1,62677E+12	-1	-1	-1	0
5378	1119	1,62677E+12	-1	-1	-1	2009
5379	951	1,62677E+12	-1	-1	-1	990
5380	807	1,62677E+12	-1	-1	-1	0
5381	951	1,62677E+12	-1	-1	-1	992
5382	887	1,62677E+12	-1	-1	-1	1019
5383	631	1,62677E+12	-1	-1	-1	2999
5384	1063	1,62677E+12	-1	-1	-1	991
5385	863	1,62677E+12	-1	-1	-1	992
5386	863	1,62677E+12	-1	-1	-1	1018
5387	807	1,62677E+12	-1	-1	-1	0
5388	855	1,62677E+12	-1	-1	-1	990
5389	791	1,62677E+12	-1	-1	-1	990
5390	735	1,62677E+12	-1	-1	-1	1020
5391	599	1,62677E+12	-1	-1	-1	989
5392	703	1,62677E+12	-1	-1	-1	4020
5393	743	1,62677E+12	-1	-1	-1	1981
5394	839	1,62677E+12	-1	-1	-1	6007
5395	783	1,62677E+12	-1	-1	-1	983
5396	679	1,62677E+12	-1	-1	-1	1020
5397	759	1,62677E+12	-1	-1	-1	0
5398	735	1,62677E+12	-1	-1	-1	991
5399	887	1,62677E+12	-1	-1	-1	990
5400	735	1,62677E+12	-1	-1	-1	989
5401	767	1,62677E+12	-1	-1	-1	1020
5402	751	1,62677E+12	-1	-1	-1	0
5403	775	1,62677E+12	-1	-1	-1	991
5404	719	1,62677E+12	-1	-1	-1	988
5405	823	1,62677E+12	-1	-1	-1	1021
5406	839	1,62677E+12	-1	-1	-1	989
5407	767	1,62677E+12	-1	-1	-1	0
5408	775	1,62677E+12	-1	-1	-1	991
5409	727	1,62677E+12	-1	-1	-1	1020
5410	759	1,62677E+12	-1	-1	-1	990
5411	759	1,62677E+12	-1	-1	-1	0
5412	871	1,62677E+12	-1	-1	-1	991
5413	847	1,62677E+12	-1	-1	-1	1021
5414	855	1,62677E+12	-1	-1	-1	990
5415	799	1,62677E+12	-1	-1	-1	991
5416	791	1,62677E+12	-1	-1	-1	0
5417	815	1,62677E+12	-1	-1	-1	1017
5418	783	1,62677E+12	-1	-1	-1	990
5419	839	1,62677E+12	-1	-1	-1	990
5420	815	1,62677E+12	-1	-1	-1	1021
5421	775	1,62677E+12	-1	-1	-1	0
5422	823	1,62677E+12	-1	-1	-1	990
5423	839	1,62677E+12	-1	-1	-1	989
5424	815	1,62677E+12	-1	-1	-1	3001
5425	831	1,62677E+12	-1	-1	-1	1019
5426	775	1,62677E+12	-1	-1	-1	0
5427	839	1,62677E+12	-1	-1	-1	991
5428	759	1,62677E+12	-1	-1	-1	989
5429	799	1,62677E+12	-1	-1	-1	1021
5430	607	1,62677E+12	-1	-1	-1	0
5431	839	1,62677E+12	-1	-1	-1	989
5432	831	1,62677E+12	-1	-1	-1	990
5433	655	1,62677E+12	-1	-1	-1	1020
5434	743	1,62677E+12	-1	-1	-1	1
5435	663	1,62677E+12	-1	-1	-1	990
5436	847	1,62677E+12	-1	-1	-1	992
5437	679	1,62677E+12	-1	-1	-1	1018
5438	727	1,62677E+12	-1	-1	-1	0
5439	743	1,62677E+12	-1	-1	-1	991
5440	703	1,62677E+12	-1	-1	-1	990
5441	711	1,62677E+12	-1	-1	-1	0
5442	695	1,62677E+12	-1	-1	-1	1019
5443	735	1,62677E+12	-1	-1	-1	990
5444	703	1,62677E+12	-1	-1	-1	991
5445	719	1,62677E+12	-1	-1	-1	0
5446	719	1,62677E+12	-1	-1	-1	1020
5447	735	1,62677E+12	-1	-1	-1	1000
5448	727	1,62677E+12	-1	-1	-1	980
5449	743	1,62677E+12	-1	-1	-1	0
5450	775	1,62677E+12	-1	-1	-1	1019
5451	783	1,62677E+12	-1	-1	-1	1980
5452	743	1,62677E+12	-1	-1	-1	1029
5453	727	1,62677E+12	-1	-1	-1	981
5454	687	1,62677E+12	-1	-1	-1	0
5455	807	1,62677E+12	-1	-1	-1	991
5456	735	1,62677E+12	-1	-1	-1	1019
5457	775	1,62677E+12	-1	-1	-1	992
5458	767	1,62677E+12	-1	-1	-1	989
5459	775	1,62677E+12	-1	-1	-1	0
5460	759	1,62677E+12	-1	-1	-1	1020
5461	687	1,62677E+12	-1	-1	-1	1004
5462	687	1,62677E+12	-1	-1	-1	0
5463	743	1,62677E+12	-1	-1	-1	981
5464	831	1,62677E+12	-1	-1	-1	1047
5465	703	1,62677E+12	-1	-1	-1	988
5466	791	1,62677E+12	-1	-1	-1	959
5467	727	1,62677E+12	-1	-1	-1	0
5468	759	1,62677E+12	-1	-1	-1	1021
5469	719	1,62677E+12	-1	-1	-1	990
5470	719	1,62677E+12	-1	-1	-1	0
5471	743	1,62677E+12	-1	-1	-1	990
5472	655	1,62677E+12	-1	-1	-1	1031
5473	751	1,62677E+12	-1	-1	-1	981
5474	695	1,62677E+12	-1	-1	-1	2008
5475	799	1,62677E+12	-1	-1	-1	1
5476	687	1,62677E+12	-1	-1	-1	989
5477	719	1,62677E+12	-1	-1	-1	999
5478	759	1,62677E+12	-1	-1	-1	1012
5479	663	1,62677E+12	-1	-1	-1	0
5480	751	1,62677E+12	-1	-1	-1	990
5481	647	1,62677E+12	-1	-1	-1	989
5482	623	1,62677E+12	-1	-1	-1	0
5483	879	1,62677E+12	-1	-1	-1	1020
5484	711	1,62677E+12	-1	-1	-1	992
5485	615	1,62677E+12	-1	-1	-1	989
5486	839	1,62677E+12	-1	-1	-1	0
5487	791	1,62677E+12	-1	-1	-1	2011
5488	735	1,62677E+12	-1	-1	-1	2008
5489	727	1,62677E+12	-1	-1	-1	992
5490	687	1,62677E+12	-1	-1	-1	0
5491	759	1,62677E+12	-1	-1	-1	991
5492	671	1,62677E+12	-1	-1	-1	1018
5493	663	1,62677E+12	-1	-1	-1	0
5494	679	1,62677E+12	-1	-1	-1	990
5495	519	1,62677E+12	-1	-1	-1	990
5496	847	1,62677E+12	-1	-1	-1	0
5497	687	1,62677E+12	-1	-1	-1	1020
5498	727	1,62677E+12	-1	-1	-1	990
5499	687	1,62677E+12	-1	-1	-1	990
5500	695	1,62677E+12	-1	-1	-1	0
5501	663	1,62677E+12	-1	-1	-1	1020
5502	703	1,62677E+12	-1	-1	-1	989
5503	655	1,62677E+12	-1	-1	-1	1
5504	679	1,62677E+12	-1	-1	-1	990
5505	671	1,62677E+12	-1	-1	-1	1050
5506	607	1,62677E+12	-1	-1	-1	0
5507	783	1,62677E+12	-1	-1	-1	991
5508	655	1,62677E+12	-1	-1	-1	958
5509	727	1,62677E+12	-1	-1	-1	0
5510	679	1,62677E+12	-1	-1	-1	3003
5511	695	1,62677E+12	-1	-1	-1	1018
5512	711	1,62677E+12	-1	-1	-1	990
5513	703	1,62677E+12	-1	-1	-1	1
5514	783	1,62677E+12	-1	-1	-1	991
5515	783	1,62677E+12	-1	-1	-1	1019
5516	735	1,62677E+12	-1	-1	-1	989
5517	607	1,62677E+12	-1	-1	-1	0
5518	895	1,62677E+12	-1	-1	-1	992
5519	791	1,62677E+12	-1	-1	-1	1018
5520	783	1,62677E+12	-1	-1	-1	990
5521	751	1,62677E+12	-1	-1	-1	0
5522	807	1,62677E+12	-1	-1	-1	992
5523	711	1,62677E+12	-1	-1	-1	1020
5524	791	1,62677E+12	-1	-1	-1	989
5525	751	1,62677E+12	-1	-1	-1	1011
5526	751	1,62677E+12	-1	-1	-1	0
5527	703	1,62677E+12	-1	-1	-1	999
5528	935	1,62677E+12	-1	-1	-1	989
5529	727	1,62677E+12	-1	-1	-1	991
5530	863	1,62677E+12	-1	-1	-1	1021
5531	807	1,62677E+12	-1	-1	-1	0
5532	767	1,62677E+12	-1	-1	-1	4980
5533	735	1,62677E+12	-1	-1	-1	1018
5534	855	1,62677E+12	-1	-1	-1	990
5535	815	1,62677E+12	-1	-1	-1	992
5536	775	1,62677E+12	-1	-1	-1	0
5537	815	1,62677E+12	-1	-1	-1	1018
5538	807	1,62677E+12	-1	-1	-1	990
5539	759	1,62677E+12	-1	-1	-1	993
5540	799	1,62677E+12	-1	-1	-1	0
5541	807	1,62677E+12	-1	-1	-1	1048
5542	767	1,62677E+12	-1	-1	-1	959
