	RR	Timestamp	SensorContact	errorEstimate	blockerBit		54,10%
2233	735	1,62542E+12	-1	-1	-1	991	
2234	735	1,62542E+12	-1	-1	-1	988	
2235	727	1,62542E+12	-1	-1	-1	1020	
2236	719	1,62542E+12	-1	-1	-1	0	
2237	711	1,62542E+12	-1	-1	-1	989	
2238	735	1,62542E+12	-1	-1	-1	992	
2239	743	1,62542E+12	-1	-1	-1	1020	
2240	703	1,62542E+12	-1	-1	-1	0	
2241	703	1,62542E+12	-1	-1	-1	990	
2242	719	1,62542E+12	-1	-1	-1	989	
2243	727	1,62542E+12	-1	-1	-1	0	
2244	735	1,62542E+12	-1	-1	-1	1022	
2245	727	1,62542E+12	-1	-1	-1	989	
2246	743	1,62542E+12	-1	-1	-1	990	
2247	671	1,62542E+12	-1	-1	-1	0	
2248	751	1,62542E+12	-1	-1	-1	1021	
2249	695	1,62542E+12	-1	-1	-1	989	
2250	647	1,62542E+12	-1	-1	-1	9030	
2251	703	1,62542E+12	-1	-1	-1	1950	
2252	463	1,62542E+12	-1	-1	-1	1020	
2253	719	1,62542E+12	-1	-1	-1	991	
2254	679	1,62542E+12	-1	-1	-1	988	
2255	751	1,62542E+12	-1	-1	-1	1021	
2256	543	1,62542E+12	-1	-1	-1	1	
2257	519	1,62542E+12	-1	-1	-1	989	
2258	831	1,62542E+12	-1	-1	-1	990	
2259	703	1,62542E+12	-1	-1	-1	2999	
2260	655	1,62542E+12	-1	-1	-1	1024	
2261	807	1,62542E+12	-1	-1	-1	987	
2262	647	1,62542E+12	-1	-1	-1	0	
2263	767	1,62542E+12	-1	-1	-1	990	
2264	639	1,62542E+12	-1	-1	-1	1019	
2265	863	1,62542E+12	-1	-1	-1	990	
2266	783	1,62542E+12	-1	-1	-1	3032	
2267	543	1,62542E+12	-1	-1	-1	959	
2268	591	1,62542E+12	-1	-1	-1	1022	
2269	783	1,62542E+12	-1	-1	-1	987	
2270	695	1,62542E+12	-1	-1	-1	2012	
2271	743	1,62542E+12	-1	-1	-1	3000	
2272	751	1,62542E+12	-1	-1	-1	991	
2273	871	1,62542E+12	-1	-1	-1	5008	
2274	743	1,62542E+12	-1	-1	-1	992	
2275	751	1,62542E+12	-1	-1	-1	0	
2276	695	1,62542E+12	-1	-1	-1	988	
2277	671	1,62542E+12	-1	-1	-1	1021	
2278	711	1,62542E+12	-1	-1	-1	0	
2279	823	1,62542E+12	-1	-1	-1	993	
2280	743	1,62542E+12	-1	-1	-1	986	
2281	783	1,62542E+12	-1	-1	-1	1020	
2282	919	1,62542E+12	-1	-1	-1	4981	
2283	751	1,62542E+12	-1	-1	-1	1020	
2284	863	1,62542E+12	-1	-1	-1	989	
2285	863	1,62542E+12	-1	-1	-1	990	
2286	559	1,62542E+12	-1	-1	-1	0	
2287	911	1,62542E+12	-1	-1	-1	1021	
2288	727	1,62542E+12	-1	-1	-1	989	
2289	671	1,62542E+12	-1	-1	-1	1021	
2290	719	1,62542E+12	-1	-1	-1	0	
2291	839	1,62542E+12	-1	-1	-1	990	
2292	879	1,62542E+12	-1	-1	-1	2998	
2293	519	1,62542E+12	-1	-1	-1	993	
2294	647	1,62542E+12	-1	-1	-1	988	
2295	855	1,62542E+12	-1	-1	-1	3000	
2296	783	1,62542E+12	-1	-1	-1	1	
2297	751	1,62542E+12	-1	-1	-1	1020	
2298	735	1,62542E+12	-1	-1	-1	991	
2299	735	1,62542E+12	-1	-1	-1	2009	
2300	703	1,62542E+12	-1	-1	-1	990	
2301	815	1,62542E+12	-1	-1	-1	0	
2302	799	1,62542E+12	-1	-1	-1	989	
2303	671	1,62542E+12	-1	-1	-1	1021	
2304	767	1,62542E+12	-1	-1	-1	989	
2305	647	1,62542E+12	-1	-1	-1	0	
2306	823	1,62542E+12	-1	-1	-1	990	
2307	743	1,62542E+12	-1	-1	-1	6001	
2308	671	1,62542E+12	-1	-1	-1	1020	
2309	743	1,62542E+12	-1	-1	-1	992	
2310	719	1,62542E+12	-1	-1	-1	2007	
2311	751	1,62542E+12	-1	-1	-1	991	
2312	711	1,62542E+12	-1	-1	-1	990	
2313	735	1,62542E+12	-1	-1	-1	0	
2314	711	1,62542E+12	-1	-1	-1	1020	
2315	727	1,62542E+12	-1	-1	-1	1020	
2316	727	1,62542E+12	-1	-1	-1	0	
2317	791	1,62542E+12	-1	-1	-1	991	
2318	623	1,62542E+12	-1	-1	-1	988	
2319	743	1,62542E+12	-1	-1	-1	991	
2320	751	1,62542E+12	-1	-1	-1	0	
2321	719	1,62542E+12	-1	-1	-1	990	
2322	679	1,62542E+12	-1	-1	-1	1021	
2323	599	1,62542E+12	-1	-1	-1	0	
2324	823	1,62542E+12	-1	-1	-1	990	
2325	775	1,62542E+12	-1	-1	-1	989	
2326	775	1,62542E+12	-1	-1	-1	1020	
2327	735	1,62542E+12	-1	-1	-1	3001	
2328	615	1,62542E+12	-1	-1	-1	9989	
2329	911	1,62542E+12	-1	-1	-1	6000	
2330	951	1,62542E+12	-1	-1	-1	3000	
2331	767	1,62542E+12	-1	-1	-1	1	
2332	735	1,62542E+12	-1	-1	-1	988	
2333	599	1,62542E+12	-1	-1	-1	991	
2334	791	1,62542E+12	-1	-1	-1	0	
2335	815	1,62542E+12	-1	-1	-1	1050	
2336	823	1,62542E+12	-1	-1	-1	990	
2337	743	1,62542E+12	-1	-1	-1	990	
2338	743	1,62542E+12	-1	-1	-1	5970	
2339	743	1,62542E+12	-1	-1	-1	2012	
2340	871	1,62542E+12	-1	-1	-1	987	
2341	575	1,62542E+12	-1	-1	-1	3000	
2342	959	1,62542E+12	-1	-1	-1	5011	
2343	967	1,62542E+12	-1	-1	-1	2012	
2344	743	1,62542E+12	-1	-1	-1	988	
2345	503	1,62542E+12	-1	-1	-1	9991	
2346	943	1,62542E+12	-1	-1	-1	3000	
2347	855	1,62542E+12	-1	-1	-1	1020	
2348	1000	1,62542E+12	-1	-1	-1	3991	
2349	551	1,62542E+12	-1	-1	-1	988	
2350	1039	1,62542E+12	-1	-1	-1	1020	
2351	1047	1,62542E+12	-1	-1	-1	1979	
2352	583	1,62542E+12	-1	-1	-1	2021	
2353	1071	1,62542E+12	-1	-1	-1	981	
2354	1047	1,62542E+12	-1	-1	-1	1019	
2355	1199	1,62542E+12	-1	-1	-1	3002	
2356	743	1,62542E+12	-1	-1	-1	989	
2357	727	1,62542E+12	-1	-1	-1	0	
2358	919	1,62542E+12	-1	-1	-1	989	
2359	1303	1,62542E+12	-1	-1	-1	2011	
2360	975	1,62542E+12	-1	-1	-1	3989	
2361	1159	1,62542E+12	-1	-1	-1	1022	
2362	855	1,62542E+12	-1	-1	-1	2997	
2363	783	1,62542E+12	-1	-1	-1	7980	
2364	687	1,62542E+12	-1	-1	-1	2012	
2365	895	1,62542E+12	-1	-1	-1	6989	
2366	1055	1,62542E+12	-1	-1	-1	1021	
2367	631	1,62542E+12	-1	-1	-1	0	
2368	863	1,62542E+12	-1	-1	-1	992	
2369	679	1,62542E+12	-1	-1	-1	987	
2370	703	1,62542E+12	-1	-1	-1	4022	
2371	799	1,62542E+12	-1	-1	-1	9000	
2372	727	1,62542E+12	-1	-1	-1	0	
2373	791	1,62542E+12	-1	-1	-1	989	
2374	719	1,62542E+12	-1	-1	-1	3990	
2375	831	1,62542E+12	-1	-1	-1	1022	
2376	791	1,62542E+12	-1	-1	-1	988	
2377	759	1,62542E+12	-1	-1	-1	1	
2378	751	1,62542E+12	-1	-1	-1	988	
2379	727	1,62542E+12	-1	-1	-1	1021	
2380	783	1,62542E+12	-1	-1	-1	990	
2381	775	1,62542E+12	-1	-1	-1	0	
2382	711	1,62542E+12	-1	-1	-1	1004	
2383	775	1,62542E+12	-1	-1	-1	1005	
2384	735	1,62542E+12	-1	-1	-1	991	
2385	791	1,62542E+12	-1	-1	-1	0	
2386	759	1,62542E+12	-1	-1	-1	989	
2387	695	1,62542E+12	-1	-1	-1	1021	
2388	703	1,62542E+12	-1	-1	-1	0	
2389	775	1,62542E+12	-1	-1	-1	991	
2390	679	1,62542E+12	-1	-1	-1	988	
2391	735	1,62542E+12	-1	-1	-1	4022	
2392	703	1,62542E+12	-1	-1	-1	0	
2393	719	1,62542E+12	-1	-1	-1	989	
2394	695	1,62542E+12	-1	-1	-1	989	
2395	767	1,62542E+12	-1	-1	-1	1021	
2396	727	1,62542E+12	-1	-1	-1	0	
2397	735	1,62542E+12	-1	-1	-1	990	
2398	751	1,62542E+12	-1	-1	-1	990	
2399	711	1,62542E+12	-1	-1	-1	1020	
2400	783	1,62542E+12	-1	-1	-1	0	
2401	799	1,62542E+12	-1	-1	-1	990	
2402	759	1,62542E+12	-1	-1	-1	990	
2403	663	1,62542E+12	-1	-1	-1	1021	
2404	815	1,62542E+12	-1	-1	-1	0	
2405	719	1,62542E+12	-1	-1	-1	990	
2406	767	1,62542E+12	-1	-1	-1	989	
2407	511	1,62542E+12	-1	-1	-1	0	
2408	727	1,62542E+12	-1	-1	-1	6000	
2409	767	1,62542E+12	-1	-1	-1	1021	
2410	807	1,62542E+12	-1	-1	-1	0	
2411	719	1,62542E+12	-1	-1	-1	1025	
2412	799	1,62542E+12	-1	-1	-1	954	
2413	759	1,62542E+12	-1	-1	-1	1051	
2414	727	1,62542E+12	-1	-1	-1	0	
2415	775	1,62542E+12	-1	-1	-1	957	
2416	711	1,62542E+12	-1	-1	-1	992	
2417	767	1,62542E+12	-1	-1	-1	1022	
2418	759	1,62542E+12	-1	-1	-1	1977	
2419	735	1,62542E+12	-1	-1	-1	2011	
2420	815	1,62542E+12	-1	-1	-1	1031	
2421	759	1,62542E+12	-1	-1	-1	950	
2422	751	1,62542E+12	-1	-1	-1	0	
2423	727	1,62542E+12	-1	-1	-1	3030	
2424	695	1,62542E+12	-1	-1	-1	0	
2425	679	1,62542E+12	-1	-1	-1	989	
2426	863	1,62542E+12	-1	-1	-1	992	
2427	671	1,62542E+12	-1	-1	-1	988	
2428	815	1,62542E+12	-1	-1	-1	0	
2429	751	1,62542E+12	-1	-1	-1	1021	
2430	743	1,62542E+12	-1	-1	-1	990	
2431	799	1,62542E+12	-1	-1	-1	989	
2432	751	1,62542E+12	-1	-1	-1	1032	
2433	719	1,62542E+12	-1	-1	-1	0	
2434	759	1,62542E+12	-1	-1	-1	979	
2435	751	1,62542E+12	-1	-1	-1	990	
2436	1015	1,62542E+12	-1	-1	-1	2999	
2437	743	1,62542E+12	-1	-1	-1	4022	
2438	735	1,62542E+12	-1	-1	-1	0	
2439	647	1,62542E+12	-1	-1	-1	989	
2440	663	1,62542E+12	-1	-1	-1	3990	
2441	583	1,62542E+12	-1	-1	-1	0	
2442	847	1,62542E+12	-1	-1	-1	1018	
2443	775	1,62542E+12	-1	-1	-1	991	
2444	735	1,62542E+12	-1	-1	-1	990	
2445	703	1,62542E+12	-1	-1	-1	0	
2446	791	1,62542E+12	-1	-1	-1	1020	
2447	735	1,62542E+12	-1	-1	-1	991	
2448	735	1,62542E+12	-1	-1	-1	989	
2449	815	1,62542E+12	-1	-1	-1	0	
2450	783	1,62542E+12	-1	-1	-1	1021	
2451	751	1,62542E+12	-1	-1	-1	996	
2452	663	1,62542E+12	-1	-1	-1	983	
2453	543	1,62542E+12	-1	-1	-1	0	
2454	1023	1,62542E+12	-1	-1	-1	1021	
2455	583	1,62542E+12	-1	-1	-1	989	
2456	935	1,62542E+12	-1	-1	-1	1021	
2457	727	1,62542E+12	-1	-1	-1	2970	
2458	703	1,62542E+12	-1	-1	-1	2010	
2459	951	1,62542E+12	-1	-1	-1	990	
2460	551	1,62542E+12	-1	-1	-1	0	
2461	639	1,62542E+12	-1	-1	-1	3001	
2462	775	1,62542E+12	-1	-1	-1	0	
2463	831	1,62542E+12	-1	-1	-1	1023	
2464	719	1,62542E+12	-1	-1	-1	986	
2465	519	1,62542E+12	-1	-1	-1	0	
2466	927	1,62542E+12	-1	-1	-1	990	
2467	719	1,62542E+12	-1	-1	-1	1020	
2468	807	1,62542E+12	-1	-1	-1	990	
2469	751	1,62542E+12	-1	-1	-1	5010	
2470	991	1,62542E+12	-1	-1	-1	3000	
2471	719	1,62542E+12	-1	-1	-1	990	
2472	655	1,62542E+12	-1	-1	-1	0	
2473	863	1,62542E+12	-1	-1	-1	990	
2474	735	1,62542E+12	-1	-1	-1	1020	
2475	831	1,62542E+12	-1	-1	-1	991	
2476	895	1,62542E+12	-1	-1	-1	990	
2477	751	1,62542E+12	-1	-1	-1	1	
2478	527	1,62542E+12	-1	-1	-1	7019	
2479	583	1,62542E+12	-1	-1	-1	0	
2480	743	1,62542E+12	-1	-1	-1	3991	
2481	639	1,62542E+12	-1	-1	-1	2999	
2482	719	1,62542E+12	-1	-1	-1	0	
2483	687	1,62542E+12	-1	-1	-1	989	
2484	575	1,62542E+12	-1	-1	-1	1021	
2485	831	1,62542E+12	-1	-1	-1	0	
2486	735	1,62542E+12	-1	-1	-1	989	
2487	519	1,62542E+12	-1	-1	-1	990	
2488	887	1,62542E+12	-1	-1	-1	1020	
2489	759	1,62542E+12	-1	-1	-1	0	
2490	663	1,62542E+12	-1	-1	-1	989	
2491	927	1,62542E+12	-1	-1	-1	6002	
2492	647	1,62542E+12	-1	-1	-1	0	
2493	727	1,62542E+12	-1	-1	-1	1034	
2494	759	1,62542E+12	-1	-1	-1	976	
2495	735	1,62542E+12	-1	-1	-1	990	
2496	767	1,62542E+12	-1	-1	-1	0	
2497	759	1,62542E+12	-1	-1	-1	8010	
2498	895	1,62542E+12	-1	-1	-1	1019	
2499	695	1,62542E+12	-1	-1	-1	2971	
2500	583	1,62542E+12	-1	-1	-1	1979	
2501	831	1,62542E+12	-1	-1	-1	1021	
2502	719	1,62542E+12	-1	-1	-1	989	
2503	719	1,62542E+12	-1	-1	-1	0	
2504	807	1,62542E+12	-1	-1	-1	11011	
2505	703	1,62542E+12	-1	-1	-1	989	
2506	823	1,62542E+12	-1	-1	-1	3003	
2507	655	1,62542E+12	-1	-1	-1	5998	
2508	903	1,62542E+12	-1	-1	-1	14010	
2509	759	1,62542E+12	-1	-1	-1	1980	
2510	679	1,62542E+12	-1	-1	-1	5009	
2511	735	1,62542E+12	-1	-1	-1	991	
2512	823	1,62542E+12	-1	-1	-1	1021	
2513	663	1,62542E+12	-1	-1	-1	0	
2514	799	1,62542E+12	-1	-1	-1	2999	
2515	711	1,62542E+12	-1	-1	-1	992	
2516	719	1,62542E+12	-1	-1	-1	0	
2517	743	1,62542E+12	-1	-1	-1	988	
2518	599	1,62542E+12	-1	-1	-1	1020	
2519	751	1,62542E+12	-1	-1	-1	0	
2520	1007	1,62542E+12	-1	-1	-1	991	
2521	727	1,62542E+12	-1	-1	-1	3989	
2522	735	1,62542E+12	-1	-1	-1	1021	
2523	719	1,62542E+12	-1	-1	-1	990	
2524	671	1,62542E+12	-1	-1	-1	0	
2525	839	1,62542E+12	-1	-1	-1	989	
2526	703	1,62542E+12	-1	-1	-1	1051	
2527	711	1,62542E+12	-1	-1	-1	0	
2528	703	1,62542E+12	-1	-1	-1	989	
2529	567	1,62542E+12	-1	-1	-1	960	
2530	759	1,62542E+12	-1	-1	-1	4021	
2531	735	1,62542E+12	-1	-1	-1	990	
2532	735	1,62542E+12	-1	-1	-1	989	
2533	727	1,62542E+12	-1	-1	-1	1021	
2534	711	1,62542E+12	-1	-1	-1	0	
2535	807	1,62542E+12	-1	-1	-1	3989	
2536	575	1,62542E+12	-1	-1	-1	990	
2537	487	1,62542E+12	-1	-1	-1	4021	
2538	775	1,62542E+12	-1	-1	-1	3000	
2539	647	1,62542E+12	-1	-1	-1	0	
2540	655	1,62542E+12	-1	-1	-1	1978	
2541	871	1,62542E+12	-1	-1	-1	3992	
2542	783	1,62542E+12	-1	-1	-1	1020	
2543	711	1,62542E+12	-1	-1	-1	0	
2544	799	1,62542E+12	-1	-1	-1	990	
2545	679	1,62542E+12	-1	-1	-1	2010	
2546	831	1,62542E+12	-1	-1	-1	990	
2547	719	1,62542E+12	-1	-1	-1	3001	
2548	711	1,62542E+12	-1	-1	-1	988	
2549	727	1,62542E+12	-1	-1	-1	1020	
2550	735	1,62542E+12	-1	-1	-1	0	
2551	775	1,62542E+12	-1	-1	-1	991	
2552	735	1,62542E+12	-1	-1	-1	989	
2553	743	1,62542E+12	-1	-1	-1	1021	
2554	767	1,62542E+12	-1	-1	-1	0	
2555	767	1,62542E+12	-1	-1	-1	991	
2556	783	1,62542E+12	-1	-1	-1	988	
2557	767	1,62542E+12	-1	-1	-1	1021	
2558	727	1,62542E+12	-1	-1	-1	0	
2559	735	1,62542E+12	-1	-1	-1	989	
2560	775	1,62542E+12	-1	-1	-1	991	
2561	751	1,62542E+12	-1	-1	-1	1021	
2562	807	1,62542E+12	-1	-1	-1	986	
2563	735	1,62542E+12	-1	-1	-1	0	
2564	727	1,62542E+12	-1	-1	-1	991	
2565	767	1,62542E+12	-1	-1	-1	1023	
2566	743	1,62542E+12	-1	-1	-1	0	
2567	751	1,62542E+12	-1	-1	-1	988	
2568	767	1,62542E+12	-1	-1	-1	1021	
2569	767	1,62542E+12	-1	-1	-1	990	
2570	783	1,62542E+12	-1	-1	-1	991	
2571	775	1,62542E+12	-1	-1	-1	0	
2572	791	1,62542E+12	-1	-1	-1	988	
2573	791	1,62542E+12	-1	-1	-1	1020	
2574	775	1,62542E+12	-1	-1	-1	991	
2575	767	1,62542E+12	-1	-1	-1	0	
2576	783	1,62542E+12	-1	-1	-1	989	
2577	767	1,62542E+12	-1	-1	-1	1021	
2578	759	1,62542E+12	-1	-1	-1	989	
2579	751	1,62542E+12	-1	-1	-1	989	
2580	751	1,62542E+12	-1	-1	-1	0	
2581	759	1,62542E+12	-1	-1	-1	1021	
2582	743	1,62542E+12	-1	-1	-1	991	
2583	743	1,62542E+12	-1	-1	-1	990	
2584	703	1,62542E+12	-1	-1	-1	0	
2585	727	1,62542E+12	-1	-1	-1	1020	
2586	759	1,62542E+12	-1	-1	-1	990	
2587	735	1,62542E+12	-1	-1	-1	0	
2588	735	1,62542E+12	-1	-1	-1	3990	
2589	711	1,62542E+12	-1	-1	-1	1021	
2590	735	1,62542E+12	-1	-1	-1	989	
2591	727	1,62542E+12	-1	-1	-1	0	
2592	735	1,62542E+12	-1	-1	-1	990	
2593	695	1,62542E+12	-1	-1	-1	1019	
2594	767	1,62542E+12	-1	-1	-1	0	
2595	711	1,62542E+12	-1	-1	-1	992	
2596	727	1,62542E+12	-1	-1	-1	988	
2597	743	1,62542E+12	-1	-1	-1	1021	
2598	759	1,62542E+12	-1	-1	-1	0	
2599	815	1,62542E+12	-1	-1	-1	992	
2600	719	1,62542E+12	-1	-1	-1	987	
2601	799	1,62542E+12	-1	-1	-1	1020	
2602	703	1,62542E+12	-1	-1	-1	0	
2603	727	1,62542E+12	-1	-1	-1	3001	
2604	719	1,62542E+12	-1	-1	-1	990	
2605	839	1,62542E+12	-1	-1	-1	1020	
2606	655	1,62542E+12	-1	-1	-1	990	
2607	695	1,62542E+12	-1	-1	-1	0	
2608	799	1,62542E+12	-1	-1	-1	989	
2609	799	1,62542E+12	-1	-1	-1	991	
2610	759	1,62542E+12	-1	-1	-1	1021	
2611	791	1,62542E+12	-1	-1	-1	989	
2612	751	1,62542E+12	-1	-1	-1	0	
2613	727	1,62542E+12	-1	-1	-1	989	
2614	727	1,62542E+12	-1	-1	-1	1021	
2615	775	1,62542E+12	-1	-1	-1	0	
2616	767	1,62542E+12	-1	-1	-1	990	
2617	639	1,62542E+12	-1	-1	-1	991	
2618	887	1,62542E+12	-1	-1	-1	1019	
2619	767	1,62542E+12	-1	-1	-1	990	
2620	743	1,62542E+12	-1	-1	-1	0	
2621	751	1,62542E+12	-1	-1	-1	989	
2622	711	1,62542E+12	-1	-1	-1	1021	
2623	711	1,62542E+12	-1	-1	-1	0	
2624	799	1,62542E+12	-1	-1	-1	989	
2625	767	1,62542E+12	-1	-1	-1	991	
2626	783	1,62542E+12	-1	-1	-1	1020	
2627	759	1,62542E+12	-1	-1	-1	990	
2628	783	1,62542E+12	-1	-1	-1	1	
2629	783	1,62542E+12	-1	-1	-1	989	
2630	639	1,62542E+12	-1	-1	-1	7020	
2631	759	1,62542E+12	-1	-1	-1	989	
2632	799	1,62542E+12	-1	-1	-1	6001	
2633	791	1,62542E+12	-1	-1	-1	1020	
2634	687	1,62542E+12	-1	-1	-1	993	
2635	807	1,62542E+12	-1	-1	-1	1977	
2636	687	1,62542E+12	-1	-1	-1	1020	
2637	799	1,62542E+12	-1	-1	-1	990	
2638	767	1,62542E+12	-1	-1	-1	1	
2639	679	1,62542E+12	-1	-1	-1	989	
2640	783	1,62542E+12	-1	-1	-1	1020	
2641	735	1,62542E+12	-1	-1	-1	991	
2642	831	1,62542E+12	-1	-1	-1	0	
2643	711	1,62542E+12	-1	-1	-1	989	
2644	703	1,62542E+12	-1	-1	-1	1020	
2645	743	1,62542E+12	-1	-1	-1	990	
2646	815	1,62542E+12	-1	-1	-1	0	
2647	815	1,62542E+12	-1	-1	-1	990	
2648	743	1,62542E+12	-1	-1	-1	1020	
2649	775	1,62542E+12	-1	-1	-1	991	
2650	719	1,62542E+12	-1	-1	-1	0	
2651	807	1,62542E+12	-1	-1	-1	989	
2652	759	1,62542E+12	-1	-1	-1	1020	
2653	1055	1,62542E+12	-1	-1	-1	18000	
2654	639	1,62542E+12	-1	-1	-1	3990	
2655	903	1,62542E+12	-1	-1	-1	991	
2656	759	1,62542E+12	-1	-1	-1	9000	
2657	591	1,62542E+12	-1	-1	-1	0	
2658	711	1,62542E+12	-1	-1	-1	9989	
2659	879	1,62542E+12	-1	-1	-1	8041	
2660	1167	1,62542E+12	-1	-1	-1	990	
2661	631	1,62542E+12	-1	-1	-1	1980	
2662	719	1,62542E+12	-1	-1	-1	2009	
2663	959	1,62542E+12	-1	-1	-1	990	
2664	727	1,62542E+12	-1	-1	-1	2012	
2665	847	1,62542E+12	-1	-1	-1	4977	
2666	911	1,62542E+12	-1	-1	-1	8013	
2667	911	1,62542E+12	-1	-1	-1	988	
2668	919	1,62542E+12	-1	-1	-1	1020	
2669	815	1,62542E+12	-1	-1	-1	991	
2670	751	1,62542E+12	-1	-1	-1	0	
2671	895	1,62542E+12	-1	-1	-1	3000	
2672	775	1,62542E+12	-1	-1	-1	12000	
2673	791	1,62542E+12	-1	-1	-1	990	
2674	1223	1,62542E+12	-1	-1	-1	2998	
2675	863	1,62542E+12	-1	-1	-1	0	
2676	679	1,62542E+12	-1	-1	-1	3002	
2677	1215	1,62542E+12	-1	-1	-1	1021	
2678	1295	1,62542E+12	-1	-1	-1	989	
2679	767	1,62542E+12	-1	-1	-1	989	
2680	807	1,62542E+12	-1	-1	-1	1021	
2681	783	1,62542E+12	-1	-1	-1	1979	
2682	759	1,62542E+12	-1	-1	-1	1021	
2683	759	1,62542E+12	-1	-1	-1	0	
2684	775	1,62542E+12	-1	-1	-1	990	
2685	719	1,62542E+12	-1	-1	-1	989	
2686	687	1,62542E+12	-1	-1	-1	1021	
2687	815	1,62542E+12	-1	-1	-1	0	
2688	743	1,62542E+12	-1	-1	-1	990	
2689	759	1,62542E+12	-1	-1	-1	990	
2690	743	1,62542E+12	-1	-1	-1	1020	
2691	751	1,62542E+12	-1	-1	-1	0	
2692	767	1,62542E+12	-1	-1	-1	990	
2693	791	1,62542E+12	-1	-1	-1	989	
2694	671	1,62542E+12	-1	-1	-1	1021	
2695	839	1,62542E+12	-1	-1	-1	0	
2696	743	1,62542E+12	-1	-1	-1	990	
2697	735	1,62542E+12	-1	-1	-1	990	
2698	727	1,62542E+12	-1	-1	-1	1050	
2699	751	1,62542E+12	-1	-1	-1	1	
2700	743	1,62542E+12	-1	-1	-1	989	
2701	775	1,62542E+12	-1	-1	-1	959	
2702	767	1,62542E+12	-1	-1	-1	1022	
2703	735	1,62542E+12	-1	-1	-1	0	
2704	719	1,62542E+12	-1	-1	-1	2999	
2705	743	1,62542E+12	-1	-1	-1	0	
2706	727	1,62542E+12	-1	-1	-1	990	
2707	743	1,62542E+12	-1	-1	-1	990	
2708	727	1,62542E+12	-1	-1	-1	1021	
2709	719	1,62542E+12	-1	-1	-1	1978	
2710	727	1,62542E+12	-1	-1	-1	1021	
2711	735	1,62542E+12	-1	-1	-1	0	
2712	719	1,62542E+12	-1	-1	-1	991	
2713	535	1,62542E+12	-1	-1	-1	988	
2714	895	1,62542E+12	-1	-1	-1	1	
2715	687	1,62542E+12	-1	-1	-1	1021	
2716	663	1,62542E+12	-1	-1	-1	989	
2717	879	1,62542E+12	-1	-1	-1	990	
2718	639	1,62542E+12	-1	-1	-1	0	
2719	791	1,62542E+12	-1	-1	-1	3001	
2720	911	1,62542E+12	-1	-1	-1	1020	
2721	759	1,62542E+12	-1	-1	-1	1979	
2722	695	1,62542E+12	-1	-1	-1	0	
2723	759	1,62542E+12	-1	-1	-1	1020	
2724	727	1,62542E+12	-1	-1	-1	990	
2725	791	1,62542E+12	-1	-1	-1	3990	
2726	783	1,62542E+12	-1	-1	-1	4051	
2727	759	1,62542E+12	-1	-1	-1	0	
2728	687	1,62542E+12	-1	-1	-1	3959	
2729	751	1,62542E+12	-1	-1	-1	1980	
2730	719	1,62542E+12	-1	-1	-1	0	
2731	703	1,62542E+12	-1	-1	-1	2999	
2732	767	1,62542E+12	-1	-1	-1	0	
2733	663	1,62542E+12	-1	-1	-1	1021	
2734	679	1,62542E+12	-1	-1	-1	990	
2735	671	1,62542E+12	-1	-1	-1	0	
2736	751	1,62542E+12	-1	-1	-1	3001	
2737	711	1,62542E+12	-1	-1	-1	0	
2738	751	1,62542E+12	-1	-1	-1	989	
2739	695	1,62542E+12	-1	-1	-1	1021	
2740	807	1,62542E+12	-1	-1	-1	989	
2741	719	1,62542E+12	-1	-1	-1	1	
2742	767	1,62542E+12	-1	-1	-1	1019	
2743	759	1,62542E+12	-1	-1	-1	991	
2744	743	1,62542E+12	-1	-1	-1	992	
2745	791	1,62542E+12	-1	-1	-1	0	
2746	711	1,62542E+12	-1	-1	-1	987	
2747	727	1,62542E+12	-1	-1	-1	1020	
2748	775	1,62542E+12	-1	-1	-1	990	
2749	679	1,62542E+12	-1	-1	-1	1	
2750	847	1,62542E+12	-1	-1	-1	989	
2751	791	1,62542E+12	-1	-1	-1	1020	
2752	671	1,62542E+12	-1	-1	-1	991	
2753	727	1,62542E+12	-1	-1	-1	0	
2754	743	1,62542E+12	-1	-1	-1	989	
2755	735	1,62542E+12	-1	-1	-1	1019	
2756	735	1,62542E+12	-1	-1	-1	990	
2757	823	1,62542E+12	-1	-1	-1	0	
2758	711	1,62542E+12	-1	-1	-1	991	
2759	567	1,62542E+12	-1	-1	-1	1021	
2760	879	1,62542E+12	-1	-1	-1	990	
2761	727	1,62542E+12	-1	-1	-1	0	
2762	639	1,62542E+12	-1	-1	-1	989	
2763	815	1,62542E+12	-1	-1	-1	1021	
2764	703	1,62542E+12	-1	-1	-1	0	
2765	775	1,62542E+12	-1	-1	-1	990	
2766	751	1,62542E+12	-1	-1	-1	989	
2767	815	1,62542E+12	-1	-1	-1	1051	
2768	751	1,62542E+12	-1	-1	-1	0	
2769	975	1,62542E+12	-1	-1	-1	960	
2770	575	1,62542E+12	-1	-1	-1	3000	
2771	943	1,62542E+12	-1	-1	-1	0	
2772	767	1,62542E+12	-1	-1	-1	5010	
2773	767	1,62542E+12	-1	-1	-1	990	
2774	751	1,62542E+12	-1	-1	-1	0	
2775	631	1,62542E+12	-1	-1	-1	4020	
2776	887	1,62542E+12	-1	-1	-1	990	
2777	775	1,62542E+12	-1	-1	-1	990	
2778	903	1,62542E+12	-1	-1	-1	2010	
2779	695	1,62542E+12	-1	-1	-1	990	
2780	703	1,62542E+12	-1	-1	-1	0	
2781	711	1,62542E+12	-1	-1	-1	989	
